,Step,Ratio_gen_perf
0,25000,0.87446
1,50000,0.90301
2,75000,0.90366
3,100000,0.90923
4,125000,0.90998
5,150000,0.91571
6,175000,0.91161
7,200000,0.91502
8,225000,0.91357
9,250000,0.91322
10,275000,0.90877
11,300000,0.91288
12,325000,0.91331
13,350000,0.90991
14,375000,0.91304
15,400000,0.90763
16,425000,0.91112
17,450000,0.90603
18,475000,0.90997
19,500000,0.91263
20,525000,0.90326
21,550000,0.91528
22,575000,0.90775
23,600000,0.90091
24,625000,0.90796
25,650000,0.91202
26,675000,0.91059
27,700000,0.91004
28,725000,0.90951
29,750000,0.90751
30,775000,0.91017
31,800000,0.90594
32,825000,0.9027
33,850000,0.90946
34,875000,0.91244
35,900000,0.90632
36,925000,0.90121
37,950000,0.90354
38,975000,0.90817
39,1000000,0.90498
40,1025000,0.89759
41,1050000,0.90411
42,1075000,0.89887
43,1100000,0.89967
44,1125000,0.89866
45,1150000,0.89058
46,1175000,0.88963
47,1200000,0.88414
48,1225000,0.88729
49,1250000,0.88492
50,1275000,0.88613
51,1300000,0.87902
52,1325000,0.87782
53,1350000,0.88234
54,1375000,0.87857
55,1400000,0.86621
56,1425000,0.87461
57,1450000,0.87059
58,1475000,0.86994
59,1500000,0.86877
60,1525000,0.86883
61,1550000,0.8641
62,1575000,0.86915
63,1600000,0.86494
64,1625000,0.86335
65,1650000,0.85771
66,1675000,0.85834
67,1700000,0.85981
68,1725000,0.8588
69,1750000,0.85596
70,1775000,0.85752
71,1800000,0.85807
72,1825000,0.85345
73,1850000,0.85468
74,1875000,0.84907
75,1900000,0.84756
76,1925000,0.84645
77,1950000,0.83998
78,1975000,0.83536
79,2000000,0.8411
80,2025000,0.83955
81,2050000,0.83599
82,2075000,0.83745
83,2100000,0.83614
84,2125000,0.83108
85,2150000,0.83202
86,2175000,0.83102
87,2200000,0.83218
88,2225000,0.8369
89,2250000,0.83144
90,2275000,0.83283
91,2300000,0.82785
92,2325000,0.82859
93,2350000,0.83087
94,2375000,0.82022
95,2400000,0.82652
96,2425000,0.81935
97,2450000,0.8275
98,2475000,0.83091
99,2500000,0.83215
100,2525000,0.82319
101,2550000,0.82737
102,2575000,0.82011
103,2600000,0.8228
104,2625000,0.82574
105,2650000,0.81882
106,2675000,0.82599
107,2700000,0.82801
108,2725000,0.81792
109,2750000,0.82681
110,2775000,0.82556
111,2800000,0.82143
112,2825000,0.81781
113,2850000,0.8293
114,2875000,0.8204
115,2900000,0.81215
116,2925000,0.82019
117,2950000,0.82416
118,2975000,0.82004
119,3000000,0.82172
120,3025000,0.81277
