,Step,Ratio_gen_perf
0,25000,0.87087
1,50000,0.90631
2,75000,0.91119
3,100000,0.9096
4,125000,0.91247
5,150000,0.9156
6,175000,0.91191
7,200000,0.91802
8,225000,0.91739
9,250000,0.9179
10,275000,0.91458
11,300000,0.91957
12,325000,0.91549
13,350000,0.91348
14,375000,0.91433
15,400000,0.91033
16,425000,0.91101
17,450000,0.91302
18,475000,0.91385
19,500000,0.90785
20,525000,0.91236
21,550000,0.90949
22,575000,0.90824
23,600000,0.90902
24,625000,0.91174
25,650000,0.91592
26,675000,0.91425
27,700000,0.90774
28,725000,0.91852
29,750000,0.91247
30,775000,0.90761
31,800000,0.91103
32,825000,0.90987
33,850000,0.90992
34,875000,0.91069
35,900000,0.91064
36,925000,0.91583
37,950000,0.91472
38,975000,0.90919
39,1000000,0.90767
40,1025000,0.90915
41,1050000,0.8986
42,1075000,0.90146
43,1100000,0.90223
44,1125000,0.89757
45,1150000,0.89635
46,1175000,0.89647
47,1200000,0.89375
48,1225000,0.89184
49,1250000,0.88475
50,1275000,0.88943
51,1300000,0.88226
52,1325000,0.88606
53,1350000,0.8861
54,1375000,0.88319
55,1400000,0.87919
56,1425000,0.87346
57,1450000,0.87752
58,1475000,0.87159
59,1500000,0.86751
60,1525000,0.87043
61,1550000,0.86421
62,1575000,0.85788
63,1600000,0.85742
64,1625000,0.85694
65,1650000,0.85037
66,1675000,0.86204
67,1700000,0.85594
68,1725000,0.85365
69,1750000,0.85296
70,1775000,0.84805
71,1800000,0.8532
72,1825000,0.84788
73,1850000,0.85263
74,1875000,0.84984
75,1900000,0.855
76,1925000,0.85013
77,1950000,0.85887
78,1975000,0.85379
79,2000000,0.85387
80,2025000,0.85372
81,2050000,0.84546
82,2075000,0.84378
83,2100000,0.83686
84,2125000,0.83723
85,2150000,0.83718
86,2175000,0.839
87,2200000,0.8355
88,2225000,0.83628
89,2250000,0.83784
90,2275000,0.83358
91,2300000,0.83427
92,2325000,0.8394
93,2350000,0.83427
94,2375000,0.83116
95,2400000,0.82907
96,2425000,0.83092
97,2450000,0.8222
98,2475000,0.82612
99,2500000,0.8263
100,2525000,0.83417
101,2550000,0.833
102,2575000,0.82586
103,2600000,0.81923
104,2625000,0.81731
