,Step,Ratio_gen_perf
0,25000,0.87142
1,50000,0.89635
2,75000,0.90534
3,100000,0.91532
4,125000,0.915
5,150000,0.91392
6,175000,0.91436
7,200000,0.91091
8,225000,0.91339
9,250000,0.90872
10,275000,0.91292
11,300000,0.91123
12,325000,0.90824
13,350000,0.90883
14,375000,0.90685
15,400000,0.90894
16,425000,0.90537
17,450000,0.90744
18,475000,0.91029
19,500000,0.90539
20,525000,0.9086
21,550000,0.91062
22,575000,0.90465
23,600000,0.90835
24,625000,0.89885
25,650000,0.90456
26,675000,0.90577
27,700000,0.90279
28,725000,0.90292
29,750000,0.90549
30,775000,0.90695
31,800000,0.90711
32,825000,0.90558
33,850000,0.90169
34,875000,0.90279
35,900000,0.91053
36,925000,0.90523
37,950000,0.89937
38,975000,0.90692
39,1000000,0.90277
40,1025000,0.90357
41,1050000,0.89816
42,1075000,0.89809
43,1100000,0.89859
44,1125000,0.89388
45,1150000,0.88666
46,1175000,0.88121
47,1200000,0.8756
48,1225000,0.87833
49,1250000,0.8829
50,1275000,0.88099
51,1300000,0.881
52,1325000,0.8738
53,1350000,0.87975
54,1375000,0.8736
55,1400000,0.87442
56,1425000,0.87785
57,1450000,0.87105
58,1475000,0.87447
59,1500000,0.87033
60,1525000,0.86651
61,1550000,0.8654
62,1575000,0.85735
63,1600000,0.86541
64,1625000,0.86215
65,1650000,0.86475
66,1675000,0.85853
67,1700000,0.85751
68,1725000,0.86401
69,1750000,0.85495
70,1775000,0.86114
71,1800000,0.85545
72,1825000,0.85878
73,1850000,0.85684
74,1875000,0.84837
75,1900000,0.85592
76,1925000,0.85417
77,1950000,0.84526
78,1975000,0.84739
79,2000000,0.8452
80,2025000,0.84702
81,2050000,0.84235
82,2075000,0.83926
83,2100000,0.8421
84,2125000,0.84225
85,2150000,0.83848
86,2175000,0.84429
87,2200000,0.84144
88,2225000,0.8413
89,2250000,0.84391
90,2275000,0.83971
91,2300000,0.8424
92,2325000,0.84011
93,2350000,0.83781
94,2375000,0.83909
95,2400000,0.83639
96,2425000,0.8334
97,2450000,0.83502
98,2475000,0.83594
99,2500000,0.84679
100,2525000,0.83832
101,2550000,0.83193
102,2575000,0.83205
103,2600000,0.83322
104,2625000,0.83825
105,2650000,0.83831
106,2675000,0.83579
107,2700000,0.83386
108,2725000,0.83239
109,2750000,0.83789
110,2775000,0.83437
111,2800000,0.83178
112,2825000,0.83472
113,2850000,0.82873
114,2875000,0.83021
115,2900000,0.82807
116,2925000,0.8333
117,2950000,0.82658
118,2975000,0.82766
119,3000000,0.82264
120,3025000,0.83257
121,3050000,0.82661
122,3075000,0.82656
123,3100000,0.8296
124,3125000,0.82575
125,3150000,0.82071
126,3175000,0.82478
127,3200000,0.81914
128,3225000,0.81871
129,3250000,0.81354
130,3275000,0.82131
131,3300000,0.8199
132,3325000,0.82395
133,3350000,0.81654
134,3375000,0.81616
135,3400000,0.8222
136,3425000,0.82378
137,3450000,0.81673
138,3475000,0.81972
139,3500000,0.8255
140,3525000,0.82125
141,3550000,0.82057
142,3575000,0.81942
143,3600000,0.81991
144,3625000,0.82075
145,3650000,0.82083
146,3675000,0.81939
147,3700000,0.81573
148,3725000,0.81342
149,3750000,0.81583
150,3775000,0.81564
151,3800000,0.81661
152,3825000,0.81158
153,3850000,0.81155
154,3875000,0.81783
155,3900000,0.8037
156,3925000,0.81416
157,3950000,0.80745
158,3975000,0.80577
159,4000000,0.80118
160,4025000,0.80781
161,4050000,0.80845
162,4075000,0.80542
163,4100000,0.80938
164,4125000,0.80215
165,4150000,0.79936
166,4175000,0.80237
167,4200000,0.80198
168,4225000,0.80437
169,4250000,0.80394
170,4275000,0.80971
171,4300000,0.80713
172,4325000,0.80079
173,4350000,0.80481
174,4375000,0.80328
175,4400000,0.80218
176,4425000,0.79485
177,4450000,0.79808
178,4475000,0.7955
179,4500000,0.79021
180,4525000,0.80027
181,4550000,0.79475
182,4575000,0.79077
183,4600000,0.7965
184,4625000,0.79196
185,4650000,0.79112
186,4675000,0.78364
187,4700000,0.79388
188,4725000,0.79199
189,4750000,0.788
190,4775000,0.78736
191,4800000,0.78681
192,4825000,0.7803
193,4850000,0.7936
194,4875000,0.79356
195,4900000,0.78877
196,4925000,0.78964
197,4950000,0.78777
198,4975000,0.78799
199,5000000,0.79528
200,5025000,0.7855
201,5050000,0.78764
202,5075000,0.78669
203,5100000,0.78063
204,5125000,0.7941
205,5150000,0.79106
206,5175000,0.78804
207,5200000,0.79146
208,5225000,0.78973
209,5250000,0.79452
210,5275000,0.78526
211,5300000,0.78775
212,5325000,0.78504
213,5350000,0.77602
214,5375000,0.77722
215,5400000,0.776
216,5425000,0.77797
217,5450000,0.7765
218,5475000,0.78027
219,5500000,0.78092
220,5525000,0.77808
221,5550000,0.78213
222,5575000,0.77073
223,5600000,0.77949
224,5625000,0.78443
225,5650000,0.77895
226,5675000,0.77985
227,5700000,0.777
228,5725000,0.77783
229,5750000,0.77655
230,5775000,0.78563
