,Unnamed: 0,Step,Episode return,Success,Episode length
0,0.0,3.0,9.97,True,3.0
1,1.0,25.0,7.280000000000001,True,22.0
2,2.0,48.0,8.27,True,23.0
3,3.0,76.0,8.22,True,28.0
4,4.0,105.0,9.21,True,29.0
5,5.0,135.0,9.7,True,30.0
6,6.0,166.0,7.69,True,31.0
7,7.0,197.0,2.690000000000003,True,31.0
8,8.0,228.0,7.690000000000006,True,31.0
9,9.0,261.0,8.17,True,33.0
10,10.0,295.0,9.16,True,34.0
11,11.0,329.0,9.16,True,34.0
12,12.0,368.0,0.6100000000000048,True,39.0
13,13.0,408.0,7.1,True,40.0
14,14.0,450.0,9.08,True,42.0
15,15.0,494.0,7.560000000000003,True,44.0
16,16.0,541.0,9.53,True,47.0
17,17.0,590.0,8.01,True,49.0
18,18.0,641.0,5.9900000000000055,True,51.0
19,19.0,699.0,5.920000000000008,True,58.0
20,20.0,772.0,6.770000000000005,True,73.0
21,21.0,850.0,7.720000000000017,True,78.0
22,22.0,894.0,6.5600000000000005,True,44.0
23,23.0,983.0,2.6100000000000065,True,89.0
24,24.0,1049.0,4.340000000000009,True,66.0
25,25.0,1149.0,-3.999999999999984,False,100.0
26,26.0,1249.0,-4.999999999999983,False,100.0
27,27.0,1349.0,-3.4999999999999813,False,100.0
28,28.0,1449.0,0.9999999999999992,False,100.0
29,29.0,1549.0,-2.4999999999999933,False,100.0
30,30.0,1649.0,-7.499999999999987,False,100.0
31,31.0,1749.0,1.3530843112619095e-16,False,100.0
32,32.0,1849.0,-1.5000000000000009,False,100.0
33,33.0,1949.0,2.0000000000000187,False,100.0
34,34.0,2049.0,3.0000000000000138,False,100.0
35,35.0,2149.0,-9.499999999999991,False,100.0
36,36.0,2249.0,1.5000000000000004,False,100.0
37,37.0,2349.0,-1.0000000000000009,False,100.0
38,38.0,2449.0,-5.499999999999986,False,100.0
39,39.0,2549.0,-13.999999999999984,False,100.0
40,40.0,2649.0,3.0000000000000164,False,100.0
41,41.0,2749.0,0.5000000000000078,False,100.0
42,42.0,2849.0,-1.999999999999997,False,100.0
43,43.0,2949.0,2.000000000000016,False,100.0
44,44.0,3049.0,-2.9999999999999902,False,100.0
45,45.0,3149.0,-2.9999999999999885,False,100.0
46,46.0,3249.0,-1.0000000000000002,False,100.0
47,47.0,3349.0,-1.5000000000000009,False,100.0
48,48.0,3449.0,-4.4999999999999805,False,100.0
49,49.0,3549.0,-2.9999999999999947,False,100.0
50,50.0,3649.0,-32.000000000000036,False,100.0
51,51.0,3749.0,-3.999999999999988,False,100.0
52,52.0,3849.0,1.5000000000000089,False,100.0
53,53.0,3949.0,-4.4999999999999885,False,100.0
54,54.0,4049.0,1.0000000000000084,False,100.0
55,55.0,4149.0,2.000000000000017,False,100.0
56,56.0,4249.0,-6.999999999999992,False,100.0
57,57.0,4349.0,-5.49999999999999,False,100.0
58,58.0,4449.0,2.500000000000015,False,100.0
59,59.0,4549.0,-2.9999999999999813,False,100.0
60,60.0,4649.0,1.0000000000000036,False,100.0
61,61.0,4749.0,-1.0000000000000009,False,100.0
62,62.0,4849.0,2.0000000000000195,False,100.0
63,63.0,4949.0,1.4210854715202004e-14,False,100.0
