,Step,Ratio_gen_perf
0,25000,0.8738
1,50000,0.90178
2,75000,0.89186
3,100000,0.87887
4,125000,0.88221
5,150000,0.87964
6,175000,0.87692
7,200000,0.87017
8,225000,0.8659
9,250000,0.86442
10,275000,0.86479
11,300000,0.85849
12,325000,0.85788
13,350000,0.85492
14,375000,0.84804
15,400000,0.8502
16,425000,0.84741
17,450000,0.8483
18,475000,0.85001
19,500000,0.84096
20,525000,0.84835
21,550000,0.84518
22,575000,0.84671
23,600000,0.85044
24,625000,0.84845
25,650000,0.8499
26,675000,0.84425
27,700000,0.84814
28,725000,0.84489
29,750000,0.83678
30,775000,0.83479
31,800000,0.83727
32,825000,0.83281
33,850000,0.83334
34,875000,0.83565
35,900000,0.8362
36,925000,0.82705
37,950000,0.82716
38,975000,0.82819
39,1000000,0.82684
40,1025000,0.82135
41,1050000,0.82166
42,1075000,0.81551
43,1100000,0.8138
44,1125000,0.81297
45,1150000,0.81605
46,1175000,0.80944
47,1200000,0.79791
48,1225000,0.80815
49,1250000,0.79981
50,1275000,0.79625
51,1300000,0.79236
52,1325000,0.79805
53,1350000,0.7963
54,1375000,0.80095
55,1400000,0.79836
56,1425000,0.79036
57,1450000,0.8013
58,1475000,0.79518
59,1500000,0.80195
60,1525000,0.80329
61,1550000,0.80504
62,1575000,0.79842
63,1600000,0.79868
64,1625000,0.80211
65,1650000,0.79739
66,1675000,0.78972
67,1700000,0.79053
68,1725000,0.78856
69,1750000,0.78431
70,1775000,0.78884
71,1800000,0.78182
72,1825000,0.77276
73,1850000,0.77629
74,1875000,0.77839
75,1900000,0.76933
76,1925000,0.76579
77,1950000,0.76331
78,1975000,0.77381
79,2000000,0.75839
80,2025000,0.73877
81,2050000,0.73069
82,2075000,0.73445
83,2100000,0.73471
84,2125000,0.75095
85,2150000,0.74342
86,2175000,0.74932
87,2200000,0.74198
88,2225000,0.75637
89,2250000,0.75469
90,2275000,0.75986
91,2300000,0.76419
92,2325000,0.75666
93,2350000,0.75724
94,2375000,0.77046
95,2400000,0.77585
96,2425000,0.76766
97,2450000,0.76107
98,2475000,0.75169
99,2500000,0.75647
100,2525000,0.75231
