,Step,Ratio_gen_perf
0,25000,0.8687
1,50000,0.89821
2,75000,0.90909
3,100000,0.90667
4,125000,0.90464
5,150000,0.89863
6,175000,0.9022
7,200000,0.88869
8,225000,0.88814
9,250000,0.88942
10,275000,0.88259
11,300000,0.87986
12,325000,0.88062
13,350000,0.88009
14,375000,0.87922
15,400000,0.87566
16,425000,0.87314
17,450000,0.86925
18,475000,0.86623
19,500000,0.87177
20,525000,0.8685
21,550000,0.86483
22,575000,0.8635
23,600000,0.85762
24,625000,0.85002
25,650000,0.85797
26,675000,0.84696
27,700000,0.84813
28,725000,0.84965
29,750000,0.84613
30,775000,0.85069
31,800000,0.84301
32,825000,0.83138
33,850000,0.82631
34,875000,0.81888
35,900000,0.81742
36,925000,0.81412
37,950000,0.8238
38,975000,0.81872
39,1000000,0.82989
40,1025000,0.83502
41,1050000,0.83397
42,1075000,0.83412
43,1100000,0.83046
44,1125000,0.82682
45,1150000,0.81138
46,1175000,0.81382
47,1200000,0.81512
48,1225000,0.82351
49,1250000,0.81983
50,1275000,0.81707
51,1300000,0.80473
52,1325000,0.80606
53,1350000,0.80306
54,1375000,0.79902
55,1400000,0.80748
56,1425000,0.81002
57,1450000,0.80293
58,1475000,0.80284
59,1500000,0.80241
60,1525000,0.80193
61,1550000,0.80724
62,1575000,0.80035
63,1600000,0.80445
64,1625000,0.80288
65,1650000,0.80277
66,1675000,0.80372
67,1700000,0.80626
68,1725000,0.80514
69,1750000,0.80758
70,1775000,0.80116
71,1800000,0.80769
72,1825000,0.81399
73,1850000,0.81347
74,1875000,0.8103
75,1900000,0.8103
76,1925000,0.80556
77,1950000,0.79897
78,1975000,0.80218
79,2000000,0.81122
80,2025000,0.80993
81,2050000,0.81023
82,2075000,0.80257
83,2100000,0.80461
84,2125000,0.81733
85,2150000,0.81883
86,2175000,0.81548
87,2200000,0.8022
88,2225000,0.81085
89,2250000,0.80428
90,2275000,0.80495
91,2300000,0.81334
92,2325000,0.80677
93,2350000,0.79953
94,2375000,0.79939
95,2400000,0.79549
96,2425000,0.80246
97,2450000,0.80283
98,2475000,0.81017
99,2500000,0.80493
100,2525000,0.80847
101,2550000,0.79602
102,2575000,0.80232
103,2600000,0.79779
104,2625000,0.79175
105,2650000,0.78653
106,2675000,0.78692
107,2700000,0.78697
108,2725000,0.7888
109,2750000,0.78773
110,2775000,0.78118
111,2800000,0.78477
112,2825000,0.77976
113,2850000,0.78194
114,2875000,0.78261
115,2900000,0.77985
116,2925000,0.78257
117,2950000,0.77994
118,2975000,0.78497
119,3000000,0.77745
120,3025000,0.77884
121,3050000,0.77466
122,3075000,0.77131
123,3100000,0.77612
124,3125000,0.77257
125,3150000,0.77459
126,3175000,0.77361
127,3200000,0.77174
128,3225000,0.76882
129,3250000,0.77437
130,3275000,0.7825
131,3300000,0.77453
132,3325000,0.77267
133,3350000,0.77862
134,3375000,0.77161
135,3400000,0.77064
136,3425000,0.76935
137,3450000,0.76794
138,3475000,0.77352
139,3500000,0.77076
140,3525000,0.77192
141,3550000,0.77409
142,3575000,0.77251
143,3600000,0.77965
144,3625000,0.77423
145,3650000,0.77401
146,3675000,0.77354
147,3700000,0.76853
148,3725000,0.76813
149,3750000,0.77071
150,3775000,0.77123
151,3800000,0.77452
152,3825000,0.77383
153,3850000,0.77257
154,3875000,0.77091
155,3900000,0.7748
156,3925000,0.77756
157,3950000,0.77621
158,3975000,0.77471
159,4000000,0.76739
160,4025000,0.77405
161,4050000,0.77307
162,4075000,0.77179
163,4100000,0.77956
164,4125000,0.77129
165,4150000,0.77679
166,4175000,0.7714
167,4200000,0.77547
168,4225000,0.77062
169,4250000,0.7737
170,4275000,0.77408
171,4300000,0.78075
