,Step,Ratio_gen_perf
0,25000,0.87277
1,50000,0.87177
2,75000,0.87875
3,100000,0.87941
4,125000,0.8764
5,150000,0.87678
6,175000,0.87391
7,200000,0.87367
8,225000,0.87594
9,250000,0.87333
10,275000,0.87189
11,300000,0.86763
12,325000,0.86834
13,350000,0.85774
14,375000,0.86177
15,400000,0.86531
16,425000,0.85726
17,450000,0.85934
18,475000,0.85386
19,500000,0.85688
20,525000,0.84949
21,550000,0.84451
22,575000,0.84053
23,600000,0.84301
24,625000,0.84649
25,650000,0.84468
26,675000,0.84127
27,700000,0.83767
28,725000,0.83419
29,750000,0.83312
30,775000,0.82967
31,800000,0.83706
32,825000,0.83637
33,850000,0.82671
34,875000,0.83226
35,900000,0.82816
36,925000,0.8262
37,950000,0.81925
38,975000,0.82764
39,1000000,0.82112
40,1025000,0.82373
41,1050000,0.82528
42,1075000,0.82117
43,1100000,0.8242
44,1125000,0.8254
45,1150000,0.81957
46,1175000,0.81908
47,1200000,0.81284
48,1225000,0.81542
49,1250000,0.82381
50,1275000,0.82054
51,1300000,0.82216
52,1325000,0.81648
53,1350000,0.82018
54,1375000,0.81972
55,1400000,0.815
56,1425000,0.8121
57,1450000,0.80545
58,1475000,0.80505
59,1500000,0.81021
60,1525000,0.80781
61,1550000,0.79316
62,1575000,0.79577
63,1600000,0.79332
64,1625000,0.78059
65,1650000,0.78514
66,1675000,0.78027
67,1700000,0.78798
68,1725000,0.78038
69,1750000,0.77711
70,1775000,0.78363
71,1800000,0.77942
72,1825000,0.77487
73,1850000,0.77214
74,1875000,0.77097
75,1900000,0.77998
76,1925000,0.77564
77,1950000,0.79485
78,1975000,0.79337
79,2000000,0.8004
80,2025000,0.7928
81,2050000,0.79317
82,2075000,0.79901
83,2100000,0.79459
84,2125000,0.78787
85,2150000,0.79861
86,2175000,0.79583
87,2200000,0.7983
88,2225000,0.79097
89,2250000,0.79337
90,2275000,0.77889
91,2300000,0.78337
92,2325000,0.78772
93,2350000,0.78766
94,2375000,0.78056
95,2400000,0.78259
96,2425000,0.7817
97,2450000,0.78113
98,2475000,0.77734
99,2500000,0.77473
100,2525000,0.77915
101,2550000,0.77191
102,2575000,0.77215
103,2600000,0.76793
104,2625000,0.76876
105,2650000,0.76388
106,2675000,0.75606
107,2700000,0.76795
108,2725000,0.7523
109,2750000,0.75698
110,2775000,0.76291
111,2800000,0.76256
112,2825000,0.75868
113,2850000,0.76487
114,2875000,0.75636
115,2900000,0.75376
116,2925000,0.75058
117,2950000,0.73836
118,2975000,0.75455
119,3000000,0.75757
120,3025000,0.76867
121,3050000,0.76856
122,3075000,0.76063
123,3100000,0.75868
124,3125000,0.75594
125,3150000,0.75572
126,3175000,0.75421
127,3200000,0.75243
128,3225000,0.75009
129,3250000,0.74591
130,3275000,0.74842
131,3300000,0.74411
132,3325000,0.73533
133,3350000,0.7368
134,3375000,0.74872
135,3400000,0.74969
136,3425000,0.75508
137,3450000,0.74708
138,3475000,0.75501
139,3500000,0.74074
140,3525000,0.74173
141,3550000,0.75325
142,3575000,0.75591
143,3600000,0.76576
144,3625000,0.7619
145,3650000,0.76436
146,3675000,0.77919
147,3700000,0.77349
148,3725000,0.7758
149,3750000,0.77697
150,3775000,0.77785
151,3800000,0.77936
152,3825000,0.77659
153,3850000,0.77695
154,3875000,0.7781
155,3900000,0.78517
156,3925000,0.77566
157,3950000,0.78011
158,3975000,0.77232
159,4000000,0.76739
160,4025000,0.76575
161,4050000,0.76169
162,4075000,0.77016
163,4100000,0.76541
164,4125000,0.76933
165,4150000,0.77404
166,4175000,0.76441
167,4200000,0.76667
168,4225000,0.7605
169,4250000,0.75723
170,4275000,0.76384
171,4300000,0.75707
172,4325000,0.76209
173,4350000,0.76093
174,4375000,0.76514
175,4400000,0.76008
176,4425000,0.7635
177,4450000,0.77026
178,4475000,0.76872
179,4500000,0.76761
180,4525000,0.76979
181,4550000,0.76904
182,4575000,0.75969
183,4600000,0.75609
184,4625000,0.75077
185,4650000,0.74665
186,4675000,0.75488
187,4700000,0.75619
188,4725000,0.74532
189,4750000,0.74744
190,4775000,0.73933
191,4800000,0.73375
192,4825000,0.74096
193,4850000,0.73249
194,4875000,0.73714
195,4900000,0.73333
196,4925000,0.72691
197,4950000,0.72441
198,4975000,0.7188
199,5000000,0.71855
200,5025000,0.72516
201,5050000,0.71536
202,5075000,0.71129
203,5100000,0.71879
204,5125000,0.72894
205,5150000,0.72885
206,5175000,0.72369
207,5200000,0.71637
208,5225000,0.72303
209,5250000,0.7267
210,5275000,0.72895
211,5300000,0.73173
212,5325000,0.72154
213,5350000,0.72639
214,5375000,0.72528
215,5400000,0.73127
216,5425000,0.72568
217,5450000,0.72341
218,5475000,0.72399
219,5500000,0.72872
220,5525000,0.72398
221,5550000,0.72595
222,5575000,0.72283
223,5600000,0.72349
224,5625000,0.71606
225,5650000,0.723
226,5675000,0.71956
227,5700000,0.71568
228,5725000,0.72224
229,5750000,0.72406
230,5775000,0.71959
