,Step,Ratio_gen_perf
0,25000,0.86714
1,50000,0.87361
2,75000,0.87215
3,100000,0.8804
4,125000,0.86845
5,150000,0.86605
6,175000,0.87038
7,200000,0.8628
8,225000,0.861
9,250000,0.85851
10,275000,0.86598
11,300000,0.86109
12,325000,0.85007
13,350000,0.85485
14,375000,0.8595
15,400000,0.85112
16,425000,0.84752
17,450000,0.84713
18,475000,0.84384
19,500000,0.84345
20,525000,0.84092
21,550000,0.84682
22,575000,0.8518
23,600000,0.83215
24,625000,0.81607
25,650000,0.82192
26,675000,0.83414
27,700000,0.83696
28,725000,0.84245
29,750000,0.84146
30,775000,0.83222
31,800000,0.83797
32,825000,0.84106
33,850000,0.84
34,875000,0.83889
35,900000,0.82295
36,925000,0.82559
37,950000,0.82605
38,975000,0.82583
39,1000000,0.83019
40,1025000,0.83351
41,1050000,0.82127
42,1075000,0.8326
43,1100000,0.82992
44,1125000,0.82648
45,1150000,0.82709
46,1175000,0.82447
47,1200000,0.82924
48,1225000,0.81966
49,1250000,0.82163
50,1275000,0.823
51,1300000,0.81998
52,1325000,0.81761
53,1350000,0.8148
54,1375000,0.80327
55,1400000,0.80478
56,1425000,0.80851
57,1450000,0.80891
58,1475000,0.81384
59,1500000,0.80711
60,1525000,0.80316
61,1550000,0.80971
62,1575000,0.81117
63,1600000,0.80487
64,1625000,0.80251
65,1650000,0.80877
66,1675000,0.8068
67,1700000,0.8026
68,1725000,0.7977
69,1750000,0.79391
70,1775000,0.79398
71,1800000,0.79514
72,1825000,0.79655
73,1850000,0.7975
74,1875000,0.79364
75,1900000,0.79743
76,1925000,0.79635
77,1950000,0.80237
78,1975000,0.79947
79,2000000,0.79183
80,2025000,0.79667
81,2050000,0.79339
82,2075000,0.78844
83,2100000,0.79415
84,2125000,0.79544
85,2150000,0.78972
86,2175000,0.78338
87,2200000,0.79103
88,2225000,0.79185
89,2250000,0.78982
90,2275000,0.78672
91,2300000,0.78304
92,2325000,0.79133
93,2350000,0.79156
94,2375000,0.79085
95,2400000,0.79151
96,2425000,0.78825
97,2450000,0.79079
98,2475000,0.78321
99,2500000,0.77934
100,2525000,0.77979
101,2550000,0.7905
102,2575000,0.78234
103,2600000,0.78731
104,2625000,0.78547
105,2650000,0.79022
106,2675000,0.78934
107,2700000,0.78652
108,2725000,0.78511
109,2750000,0.7809
110,2775000,0.78865
111,2800000,0.78561
112,2825000,0.78179
113,2850000,0.79324
114,2875000,0.79245
115,2900000,0.78281
116,2925000,0.78299
117,2950000,0.78656
118,2975000,0.77407
119,3000000,0.78246
120,3025000,0.77676
121,3050000,0.77425
122,3075000,0.77429
123,3100000,0.77252
124,3125000,0.77237
125,3150000,0.77226
126,3175000,0.77918
127,3200000,0.77189
128,3225000,0.76766
129,3250000,0.77278
130,3275000,0.76872
131,3300000,0.7678
132,3325000,0.78192
133,3350000,0.77133
134,3375000,0.78082
135,3400000,0.78494
136,3425000,0.7817
137,3450000,0.77681
138,3475000,0.77699
139,3500000,0.78123
140,3525000,0.78651
141,3550000,0.7798
142,3575000,0.77094
143,3600000,0.77294
144,3625000,0.77352
145,3650000,0.77447
146,3675000,0.76807
147,3700000,0.77217
148,3725000,0.76237
149,3750000,0.75941
150,3775000,0.75562
151,3800000,0.76252
152,3825000,0.7578
153,3850000,0.76075
154,3875000,0.76016
155,3900000,0.76168
156,3925000,0.75978
157,3950000,0.75863
158,3975000,0.76066
159,4000000,0.76385
160,4025000,0.75557
161,4050000,0.75195
162,4075000,0.74718
163,4100000,0.74668
164,4125000,0.75457
165,4150000,0.74642
166,4175000,0.74875
167,4200000,0.74885
168,4225000,0.74636
169,4250000,0.75171
170,4275000,0.75091
171,4300000,0.74688
172,4325000,0.74124
173,4350000,0.73772
174,4375000,0.74519
175,4400000,0.7386
176,4425000,0.73597
177,4450000,0.73928
178,4475000,0.73419
179,4500000,0.73691
180,4525000,0.73548
181,4550000,0.73869
182,4575000,0.73581
183,4600000,0.7357
184,4625000,0.73676
185,4650000,0.72736
186,4675000,0.74154
187,4700000,0.7379
188,4725000,0.7366
189,4750000,0.73849
190,4775000,0.73191
191,4800000,0.73419
192,4825000,0.72903
193,4850000,0.73987
194,4875000,0.73371
195,4900000,0.73533
196,4925000,0.73717
197,4950000,0.73609
198,4975000,0.73798
199,5000000,0.74355
200,5025000,0.73646
201,5050000,0.74696
