,Step,Ratio_gen_perf
0,25000,0.86526
1,50000,0.86947
2,75000,0.87636
3,100000,0.87088
4,125000,0.87692
5,150000,0.86396
6,175000,0.86971
7,200000,0.86448
8,225000,0.8715
9,250000,0.86556
10,275000,0.86104
11,300000,0.86307
12,325000,0.85946
13,350000,0.8487
14,375000,0.86083
15,400000,0.85329
16,425000,0.85712
17,450000,0.85467
18,475000,0.84681
19,500000,0.84677
20,525000,0.84619
21,550000,0.85168
22,575000,0.84441
23,600000,0.83901
24,625000,0.83246
25,650000,0.83265
26,675000,0.83887
27,700000,0.84135
28,725000,0.83086
29,750000,0.8288
30,775000,0.83034
31,800000,0.83048
32,825000,0.82993
33,850000,0.82197
34,875000,0.81857
35,900000,0.82639
36,925000,0.82913
37,950000,0.82957
38,975000,0.81822
39,1000000,0.83047
40,1025000,0.82457
41,1050000,0.81436
42,1075000,0.80984
43,1100000,0.81452
44,1125000,0.81813
45,1150000,0.80576
46,1175000,0.80577
47,1200000,0.79963
48,1225000,0.80385
49,1250000,0.79045
50,1275000,0.78865
51,1300000,0.79455
52,1325000,0.7843
53,1350000,0.78281
54,1375000,0.76834
55,1400000,0.76067
56,1425000,0.76268
57,1450000,0.76532
58,1475000,0.76703
59,1500000,0.76587
60,1525000,0.7706
61,1550000,0.7687
62,1575000,0.76855
63,1600000,0.75873
64,1625000,0.76859
65,1650000,0.76558
66,1675000,0.75863
67,1700000,0.76628
68,1725000,0.76447
69,1750000,0.76561
70,1775000,0.77094
71,1800000,0.76172
72,1825000,0.75774
73,1850000,0.75686
74,1875000,0.75548
75,1900000,0.75815
76,1925000,0.76387
77,1950000,0.76563
78,1975000,0.76469
79,2000000,0.77037
80,2025000,0.76698
81,2050000,0.75476
82,2075000,0.75433
83,2100000,0.76425
84,2125000,0.76078
85,2150000,0.75433
86,2175000,0.75662
87,2200000,0.74037
88,2225000,0.74432
89,2250000,0.73902
90,2275000,0.73969
91,2300000,0.74106
92,2325000,0.73984
93,2350000,0.73637
94,2375000,0.7422
95,2400000,0.74418
96,2425000,0.74318
97,2450000,0.74165
98,2475000,0.74532
99,2500000,0.74554
100,2525000,0.76686
101,2550000,0.77104
102,2575000,0.76338
103,2600000,0.75899
104,2625000,0.76005
105,2650000,0.75765
106,2675000,0.75744
107,2700000,0.75137
108,2725000,0.757
109,2750000,0.75281
110,2775000,0.75301
111,2800000,0.75699
112,2825000,0.75143
113,2850000,0.76174
114,2875000,0.7521
115,2900000,0.75785
116,2925000,0.7467
117,2950000,0.75983
118,2975000,0.75748
119,3000000,0.75952
120,3025000,0.76217
121,3050000,0.75667
122,3075000,0.74499
123,3100000,0.75018
124,3125000,0.73919
125,3150000,0.74358
126,3175000,0.75014
127,3200000,0.7428
128,3225000,0.7498
129,3250000,0.75932
130,3275000,0.76372
131,3300000,0.76022
132,3325000,0.76185
133,3350000,0.75997
134,3375000,0.756
135,3400000,0.75317
136,3425000,0.75491
137,3450000,0.75625
138,3475000,0.75499
139,3500000,0.76309
140,3525000,0.74276
141,3550000,0.74186
142,3575000,0.74744
143,3600000,0.74632
144,3625000,0.74727
145,3650000,0.74872
146,3675000,0.74882
147,3700000,0.74131
148,3725000,0.73992
149,3750000,0.73933
150,3775000,0.74032
151,3800000,0.73473
152,3825000,0.7328
153,3850000,0.72343
154,3875000,0.72722
155,3900000,0.72525
156,3925000,0.72571
157,3950000,0.72604
158,3975000,0.72125
159,4000000,0.72688
160,4025000,0.72698
161,4050000,0.72683
162,4075000,0.73485
163,4100000,0.72822
164,4125000,0.72689
165,4150000,0.72545
166,4175000,0.73085
167,4200000,0.72516
168,4225000,0.71849
169,4250000,0.72133
170,4275000,0.71879
171,4300000,0.72294
172,4325000,0.72757
173,4350000,0.73264
174,4375000,0.72415
175,4400000,0.73425
176,4425000,0.72648
177,4450000,0.7264
178,4475000,0.72425
179,4500000,0.72348
180,4525000,0.72455
181,4550000,0.72266
182,4575000,0.71436
183,4600000,0.71509
184,4625000,0.71305
185,4650000,0.7057
186,4675000,0.71543
187,4700000,0.71108
188,4725000,0.70215
189,4750000,0.7076
190,4775000,0.71519
191,4800000,0.70851
192,4825000,0.71585
193,4850000,0.71673
194,4875000,0.72001
195,4900000,0.7205
196,4925000,0.7229
197,4950000,0.72499
198,4975000,0.72311
199,5000000,0.72314
200,5025000,0.73172
201,5050000,0.73464
202,5075000,0.73061
203,5100000,0.73922
204,5125000,0.72271
205,5150000,0.72604
206,5175000,0.71695
207,5200000,0.7231
208,5225000,0.71996
209,5250000,0.71551
210,5275000,0.72275
211,5300000,0.71484
212,5325000,0.71022
213,5350000,0.71299
214,5375000,0.71989
215,5400000,0.71732
216,5425000,0.72392
217,5450000,0.72397
218,5475000,0.71561
219,5500000,0.7149
220,5525000,0.71728
221,5550000,0.71249
222,5575000,0.7158
223,5600000,0.71571
224,5625000,0.71923
225,5650000,0.71588
226,5675000,0.71463
227,5700000,0.70997
228,5725000,0.71047
229,5750000,0.70813
230,5775000,0.71166
231,5800000,0.70793
232,5825000,0.7113
233,5850000,0.71081
234,5875000,0.71187
235,5900000,0.70542
236,5925000,0.70876
237,5950000,0.70933
238,5975000,0.70649
239,6000000,0.71151
240,6025000,0.70215
241,6050000,0.69527
242,6075000,0.69794
243,6100000,0.70033
244,6125000,0.70308
245,6150000,0.70314
246,6175000,0.6964
247,6200000,0.69733
248,6225000,0.704
249,6250000,0.70199
250,6275000,0.70626
251,6300000,0.70274
252,6325000,0.7015
253,6350000,0.71153
254,6375000,0.70157
255,6400000,0.70026
256,6425000,0.69714
257,6450000,0.69963
258,6475000,0.68796
259,6500000,0.68877
260,6525000,0.68782
261,6550000,0.69344
262,6575000,0.6905
263,6600000,0.69131
264,6625000,0.69935
265,6650000,0.69848
266,6675000,0.70293
267,6700000,0.69982
268,6725000,0.69434
269,6750000,0.69761
270,6775000,0.68674
271,6800000,0.68845
272,6825000,0.69483
273,6850000,0.69084
274,6875000,0.68094
275,6900000,0.69023
276,6925000,0.69229
277,6950000,0.68395
278,6975000,0.68386
279,7000000,0.6851
280,7025000,0.68784
281,7050000,0.68446
282,7075000,0.68772
283,7100000,0.69136
284,7125000,0.68347
285,7150000,0.68071
286,7175000,0.67644
287,7200000,0.67222
288,7225000,0.67742
289,7250000,0.67631
290,7275000,0.67255
291,7300000,0.68436
292,7325000,0.67576
293,7350000,0.67952
294,7375000,0.67629
295,7400000,0.67519
296,7425000,0.66599
297,7450000,0.66018
298,7475000,0.65367
299,7500000,0.6632
300,7525000,0.65999
301,7550000,0.67049
302,7575000,0.6776
303,7600000,0.67215
304,7625000,0.67772
305,7650000,0.68138
306,7675000,0.67553
307,7700000,0.66101
308,7725000,0.65808
309,7750000,0.66719
310,7775000,0.66266
311,7800000,0.65977
312,7825000,0.65628
313,7850000,0.66174
314,7875000,0.66386
315,7900000,0.65465
316,7925000,0.65167
317,7950000,0.65624
318,7975000,0.65889
319,8000000,0.65218
320,8025000,0.65221
321,8050000,0.6604
322,8075000,0.66272
323,8100000,0.66541
324,8125000,0.65825
325,8150000,0.66424
326,8175000,0.64686
327,8200000,0.64218
328,8225000,0.64032
329,8250000,0.64491
330,8275000,0.64433
331,8300000,0.6491
332,8325000,0.64821
333,8350000,0.65151
334,8375000,0.65228
335,8400000,0.65208
336,8425000,0.65656
337,8450000,0.64423
338,8475000,0.64905
339,8500000,0.65014
340,8525000,0.64218
341,8550000,0.64977
