,Step,Ratio_gen_perf
0,25000,0.86848
1,50000,0.90176
2,75000,0.90949
3,100000,0.90358
4,125000,0.90358
5,150000,0.90211
6,175000,0.9013
7,200000,0.89426
8,225000,0.89242
9,250000,0.88978
10,275000,0.88375
11,300000,0.87896
12,325000,0.88281
13,350000,0.87887
14,375000,0.87045
15,400000,0.87209
16,425000,0.87168
17,450000,0.86133
18,475000,0.86233
19,500000,0.87054
20,525000,0.86358
21,550000,0.85063
22,575000,0.85836
23,600000,0.86167
24,625000,0.8547
25,650000,0.85111
26,675000,0.85429
27,700000,0.84949
28,725000,0.84176
29,750000,0.84223
30,775000,0.84793
31,800000,0.84721
32,825000,0.84438
33,850000,0.83804
34,875000,0.8391
35,900000,0.83424
36,925000,0.84018
37,950000,0.83619
38,975000,0.82961
39,1000000,0.83635
40,1025000,0.83397
41,1050000,0.82568
42,1075000,0.83015
43,1100000,0.8317
44,1125000,0.82596
45,1150000,0.82771
46,1175000,0.82037
47,1200000,0.82223
48,1225000,0.81984
49,1250000,0.82419
50,1275000,0.82953
51,1300000,0.825
52,1325000,0.82145
53,1350000,0.81994
54,1375000,0.82306
55,1400000,0.82504
56,1425000,0.8184
57,1450000,0.82395
58,1475000,0.82496
59,1500000,0.82052
60,1525000,0.82115
61,1550000,0.82227
62,1575000,0.81827
63,1600000,0.81856
64,1625000,0.80798
65,1650000,0.81592
66,1675000,0.82017
67,1700000,0.81533
68,1725000,0.81564
69,1750000,0.82068
70,1775000,0.81586
71,1800000,0.82066
72,1825000,0.81424
73,1850000,0.8099
74,1875000,0.81883
75,1900000,0.81851
76,1925000,0.81889
77,1950000,0.80889
78,1975000,0.80541
79,2000000,0.81742
80,2025000,0.81076
81,2050000,0.80936
82,2075000,0.80229
83,2100000,0.81189
84,2125000,0.80824
85,2150000,0.80783
86,2175000,0.81246
87,2200000,0.80958
88,2225000,0.80236
89,2250000,0.80606
90,2275000,0.80777
91,2300000,0.80544
92,2325000,0.80005
93,2350000,0.80433
94,2375000,0.80326
95,2400000,0.80484
96,2425000,0.79841
97,2450000,0.7951
98,2475000,0.80253
99,2500000,0.79458
100,2525000,0.78849
101,2550000,0.78709
102,2575000,0.7825
103,2600000,0.78
104,2625000,0.77874
105,2650000,0.78078
106,2675000,0.77643
107,2700000,0.78439
108,2725000,0.77538
109,2750000,0.77777
110,2775000,0.7766
111,2800000,0.7716
112,2825000,0.7784
113,2850000,0.78133
114,2875000,0.78557
115,2900000,0.77647
116,2925000,0.77473
117,2950000,0.76813
118,2975000,0.77021
119,3000000,0.76877
120,3025000,0.77077
121,3050000,0.76882
122,3075000,0.7733
123,3100000,0.76826
124,3125000,0.77111
125,3150000,0.75978
126,3175000,0.75867
127,3200000,0.75051
128,3225000,0.75951
129,3250000,0.75329
130,3275000,0.75086
131,3300000,0.74386
132,3325000,0.74168
133,3350000,0.74153
134,3375000,0.74384
135,3400000,0.74363
136,3425000,0.7308
137,3450000,0.73512
138,3475000,0.74847
139,3500000,0.74275
140,3525000,0.7438
141,3550000,0.74456
142,3575000,0.74739
143,3600000,0.74223
144,3625000,0.73081
145,3650000,0.72595
146,3675000,0.72524
147,3700000,0.72085
148,3725000,0.71562
149,3750000,0.71236
150,3775000,0.72293
151,3800000,0.72513
152,3825000,0.71883
153,3850000,0.71428
154,3875000,0.7126
155,3900000,0.71487
156,3925000,0.71856
157,3950000,0.71951
158,3975000,0.71286
159,4000000,0.71724
160,4025000,0.72666
161,4050000,0.72386
162,4075000,0.72248
163,4100000,0.73636
164,4125000,0.73886
165,4150000,0.74301
166,4175000,0.75125
167,4200000,0.74239
168,4225000,0.72763
169,4250000,0.73651
170,4275000,0.74159
171,4300000,0.72969
172,4325000,0.72871
173,4350000,0.71824
174,4375000,0.72462
175,4400000,0.73355
176,4425000,0.73276
177,4450000,0.73131
178,4475000,0.73006
179,4500000,0.73301
180,4525000,0.73491
181,4550000,0.7342
182,4575000,0.73838
183,4600000,0.72813
184,4625000,0.73905
185,4650000,0.73262
186,4675000,0.74444
187,4700000,0.73796
188,4725000,0.73588
189,4750000,0.73273
190,4775000,0.73518
191,4800000,0.72829
192,4825000,0.73134
193,4850000,0.735
194,4875000,0.72757
195,4900000,0.73199
196,4925000,0.7212
197,4950000,0.73025
198,4975000,0.72838
199,5000000,0.72758
200,5025000,0.73163
201,5050000,0.72739
202,5075000,0.73077
203,5100000,0.7217
204,5125000,0.72202
205,5150000,0.72553
206,5175000,0.73103
207,5200000,0.72609
208,5225000,0.71959
209,5250000,0.72216
210,5275000,0.72325
211,5300000,0.72755
212,5325000,0.72792
213,5350000,0.72558
214,5375000,0.71717
215,5400000,0.71858
216,5425000,0.72373
217,5450000,0.72236
218,5475000,0.72365
219,5500000,0.71557
220,5525000,0.72484
221,5550000,0.72145
222,5575000,0.73219
223,5600000,0.72967
224,5625000,0.72914
225,5650000,0.73828
226,5675000,0.72664
227,5700000,0.72606
228,5725000,0.73181
229,5750000,0.73138
230,5775000,0.73787
231,5800000,0.72866
232,5825000,0.73591
233,5850000,0.73702
234,5875000,0.7371
235,5900000,0.72898
236,5925000,0.73581
237,5950000,0.74134
238,5975000,0.73913
239,6000000,0.74284
240,6025000,0.72997
241,6050000,0.72582
242,6075000,0.7288
243,6100000,0.72102
244,6125000,0.7299
245,6150000,0.73132
246,6175000,0.72186
247,6200000,0.7196
248,6225000,0.71615
249,6250000,0.72636
250,6275000,0.72748
251,6300000,0.72909
252,6325000,0.72758
253,6350000,0.71802
254,6375000,0.7007
255,6400000,0.71437
256,6425000,0.70354
257,6450000,0.71042
258,6475000,0.70811
259,6500000,0.712
260,6525000,0.69595
261,6550000,0.69899
262,6575000,0.68846
263,6600000,0.69796
264,6625000,0.69665
265,6650000,0.6982
266,6675000,0.6954
267,6700000,0.68619
268,6725000,0.69526
269,6750000,0.69282
270,6775000,0.69607
271,6800000,0.68959
272,6825000,0.68738
