,Step,Ratio_gen_perf
0,25000,0.87507
1,50000,0.90435
2,75000,0.91073
3,100000,0.90791
4,125000,0.91734
5,150000,0.90545
6,175000,0.90301
7,200000,0.90004
8,225000,0.89341
9,250000,0.89746
10,275000,0.88963
11,300000,0.88822
12,325000,0.89001
13,350000,0.88275
14,375000,0.88466
15,400000,0.88707
16,425000,0.88519
17,450000,0.87914
18,475000,0.87723
19,500000,0.87635
20,525000,0.8644
21,550000,0.86528
22,575000,0.87192
23,600000,0.86509
24,625000,0.8649
25,650000,0.86506
26,675000,0.86832
27,700000,0.85891
28,725000,0.85376
29,750000,0.85967
30,775000,0.85305
31,800000,0.84941
32,825000,0.8452
33,850000,0.84359
34,875000,0.84344
35,900000,0.84799
36,925000,0.83323
37,950000,0.83762
38,975000,0.83928
39,1000000,0.83648
40,1025000,0.83516
41,1050000,0.8288
42,1075000,0.82433
43,1100000,0.82467
44,1125000,0.82401
45,1150000,0.81928
46,1175000,0.83113
47,1200000,0.8346
48,1225000,0.8299
49,1250000,0.82343
50,1275000,0.82882
51,1300000,0.82507
52,1325000,0.82585
53,1350000,0.82409
54,1375000,0.81916
55,1400000,0.82363
56,1425000,0.82173
57,1450000,0.82962
58,1475000,0.82679
59,1500000,0.82547
60,1525000,0.82449
61,1550000,0.82934
62,1575000,0.82711
63,1600000,0.8215
64,1625000,0.82414
65,1650000,0.82194
66,1675000,0.81902
67,1700000,0.81947
68,1725000,0.82046
69,1750000,0.81594
70,1775000,0.80784
71,1800000,0.80165
72,1825000,0.80868
73,1850000,0.80376
74,1875000,0.80292
75,1900000,0.7964
76,1925000,0.802
77,1950000,0.79893
78,1975000,0.78431
79,2000000,0.79791
80,2025000,0.79255
81,2050000,0.79154
82,2075000,0.79327
83,2100000,0.79675
84,2125000,0.79357
85,2150000,0.79067
86,2175000,0.78845
87,2200000,0.78904
88,2225000,0.7976
89,2250000,0.80137
90,2275000,0.79163
91,2300000,0.79313
92,2325000,0.78799
93,2350000,0.78094
94,2375000,0.78119
95,2400000,0.79652
96,2425000,0.78909
97,2450000,0.77968
98,2475000,0.78971
99,2500000,0.79065
100,2525000,0.78948
101,2550000,0.79939
102,2575000,0.79196
103,2600000,0.79206
104,2625000,0.7913
105,2650000,0.78697
106,2675000,0.77815
107,2700000,0.78756
108,2725000,0.77301
109,2750000,0.77131
110,2775000,0.77486
111,2800000,0.76884
112,2825000,0.77843
113,2850000,0.77678
114,2875000,0.77948
115,2900000,0.78766
116,2925000,0.77521
117,2950000,0.77236
118,2975000,0.77838
119,3000000,0.77382
120,3025000,0.76955
121,3050000,0.76612
122,3075000,0.76894
123,3100000,0.77116
124,3125000,0.76583
125,3150000,0.77695
126,3175000,0.77558
127,3200000,0.7822
128,3225000,0.77871
129,3250000,0.77376
130,3275000,0.77231
131,3300000,0.77386
132,3325000,0.77229
133,3350000,0.77753
134,3375000,0.77286
135,3400000,0.77681
136,3425000,0.77673
137,3450000,0.7785
138,3475000,0.77759
139,3500000,0.77637
140,3525000,0.7734
141,3550000,0.7614
142,3575000,0.75546
143,3600000,0.75889
144,3625000,0.7487
145,3650000,0.74416
146,3675000,0.74654
147,3700000,0.73348
148,3725000,0.74378
149,3750000,0.7214
150,3775000,0.74155
151,3800000,0.74693
152,3825000,0.73377
153,3850000,0.7248
154,3875000,0.73079
155,3900000,0.73205
156,3925000,0.72804
157,3950000,0.72613
158,3975000,0.71316
159,4000000,0.70751
160,4025000,0.71403
161,4050000,0.71367
162,4075000,0.71978
163,4100000,0.7059
