,Step,Ratio_gen_perf
0,25000,0.87328
1,50000,0.90007
2,75000,0.9145
3,100000,0.91701
4,125000,0.91302
5,150000,0.91144
6,175000,0.90999
7,200000,0.91851
8,225000,0.91502
9,250000,0.91762
10,275000,0.91252
11,300000,0.91283
12,325000,0.90874
13,350000,0.90823
14,375000,0.91169
15,400000,0.91309
16,425000,0.91294
17,450000,0.9152
18,475000,0.91048
19,500000,0.90814
20,525000,0.90727
21,550000,0.9113
22,575000,0.90266
23,600000,0.91457
24,625000,0.90749
25,650000,0.90578
26,675000,0.90939
27,700000,0.90333
28,725000,0.90556
29,750000,0.90603
30,775000,0.90014
31,800000,0.90246
32,825000,0.90495
33,850000,0.90305
34,875000,0.90754
35,900000,0.91112
36,925000,0.89899
37,950000,0.90226
38,975000,0.90138
39,1000000,0.90893
40,1025000,0.90981
41,1050000,0.90346
42,1075000,0.89246
43,1100000,0.89398
44,1125000,0.8937
45,1150000,0.88844
46,1175000,0.88961
47,1200000,0.88876
48,1225000,0.88584
49,1250000,0.89112
50,1275000,0.89072
51,1300000,0.88927
52,1325000,0.89125
53,1350000,0.87923
54,1375000,0.88665
55,1400000,0.87998
56,1425000,0.88017
57,1450000,0.8761
58,1475000,0.88277
59,1500000,0.88341
60,1525000,0.87858
61,1550000,0.88385
62,1575000,0.87901
63,1600000,0.87948
64,1625000,0.87898
65,1650000,0.87309
66,1675000,0.86579
67,1700000,0.86052
68,1725000,0.86456
69,1750000,0.87004
70,1775000,0.8674
71,1800000,0.86905
72,1825000,0.86346
73,1850000,0.85751
74,1875000,0.86169
75,1900000,0.86172
76,1925000,0.86336
77,1950000,0.85976
78,1975000,0.86189
79,2000000,0.85192
80,2025000,0.85247
81,2050000,0.8476
82,2075000,0.84515
83,2100000,0.84553
84,2125000,0.84967
85,2150000,0.84222
86,2175000,0.83407
87,2200000,0.82962
88,2225000,0.82534
89,2250000,0.84106
90,2275000,0.85019
91,2300000,0.84877
92,2325000,0.84928
93,2350000,0.85049
94,2375000,0.85634
95,2400000,0.85453
96,2425000,0.85933
97,2450000,0.85057
98,2475000,0.85918
99,2500000,0.84956
100,2525000,0.84494
101,2550000,0.85125
102,2575000,0.85184
103,2600000,0.84331
104,2625000,0.84062
105,2650000,0.83313
106,2675000,0.83962
107,2700000,0.83346
108,2725000,0.83979
109,2750000,0.83411
110,2775000,0.82774
111,2800000,0.83567
112,2825000,0.84232
113,2850000,0.83863
114,2875000,0.84022
115,2900000,0.83476
116,2925000,0.83824
117,2950000,0.83766
118,2975000,0.83059
119,3000000,0.83064
120,3025000,0.83093
121,3050000,0.82655
122,3075000,0.82829
123,3100000,0.83109
124,3125000,0.82212
125,3150000,0.83701
126,3175000,0.82823
127,3200000,0.83174
128,3225000,0.82614
129,3250000,0.827
130,3275000,0.82743
131,3300000,0.82616
132,3325000,0.82514
133,3350000,0.82445
134,3375000,0.82092
135,3400000,0.82721
136,3425000,0.82617
137,3450000,0.81759
138,3475000,0.8226
139,3500000,0.82115
140,3525000,0.81944
141,3550000,0.82231
142,3575000,0.82743
143,3600000,0.8201
144,3625000,0.82329
145,3650000,0.81842
146,3675000,0.81712
147,3700000,0.82384
148,3725000,0.82739
149,3750000,0.81895
150,3775000,0.82449
151,3800000,0.82802
152,3825000,0.82737
153,3850000,0.82276
154,3875000,0.82147
155,3900000,0.81451
156,3925000,0.81928
157,3950000,0.81842
158,3975000,0.82338
159,4000000,0.82606
160,4025000,0.82056
161,4050000,0.8198
162,4075000,0.81858
163,4100000,0.81929
164,4125000,0.82402
165,4150000,0.81515
166,4175000,0.81216
167,4200000,0.81476
168,4225000,0.8176
169,4250000,0.81028
170,4275000,0.81741
171,4300000,0.81061
172,4325000,0.81386
173,4350000,0.81659
174,4375000,0.81509
175,4400000,0.8145
176,4425000,0.81538
177,4450000,0.81129
178,4475000,0.81618
179,4500000,0.81185
180,4525000,0.80686
181,4550000,0.81257
182,4575000,0.81422
183,4600000,0.81979
184,4625000,0.818
185,4650000,0.81196
186,4675000,0.80752
187,4700000,0.81181
188,4725000,0.81224
189,4750000,0.80673
190,4775000,0.80901
191,4800000,0.80772
192,4825000,0.8077
193,4850000,0.80527
194,4875000,0.80046
195,4900000,0.80128
196,4925000,0.7988
197,4950000,0.79807
198,4975000,0.79826
199,5000000,0.80359
200,5025000,0.79745
201,5050000,0.78962
202,5075000,0.79619
203,5100000,0.79556
204,5125000,0.78662
205,5150000,0.79206
206,5175000,0.79336
207,5200000,0.78267
208,5225000,0.79555
209,5250000,0.79461
210,5275000,0.79189
211,5300000,0.79036
212,5325000,0.79364
213,5350000,0.79532
214,5375000,0.79388
215,5400000,0.79491
216,5425000,0.79564
217,5450000,0.79693
218,5475000,0.80386
219,5500000,0.80105
220,5525000,0.79143
221,5550000,0.78288
222,5575000,0.78372
223,5600000,0.78321
224,5625000,0.77713
225,5650000,0.77941
226,5675000,0.7911
227,5700000,0.7958
228,5725000,0.79697
229,5750000,0.79203
230,5775000,0.79612
231,5800000,0.79294
232,5825000,0.79548
233,5850000,0.79563
234,5875000,0.78167
235,5900000,0.79182
236,5925000,0.78911
237,5950000,0.78834
238,5975000,0.78944
239,6000000,0.78498
240,6025000,0.78779
241,6050000,0.78624
242,6075000,0.78725
243,6100000,0.78582
244,6125000,0.78075
245,6150000,0.78629
246,6175000,0.7877
247,6200000,0.7925
248,6225000,0.78702
249,6250000,0.78147
250,6275000,0.78625
251,6300000,0.7834
252,6325000,0.78967
253,6350000,0.79275
254,6375000,0.78879
255,6400000,0.78833
256,6425000,0.77716
257,6450000,0.78551
258,6475000,0.78039
259,6500000,0.78315
260,6525000,0.78181
261,6550000,0.78079
262,6575000,0.77393
263,6600000,0.776
264,6625000,0.77447
265,6650000,0.77874
266,6675000,0.77789
267,6700000,0.78415
268,6725000,0.78679
269,6750000,0.7833
270,6775000,0.78615
271,6800000,0.77838
272,6825000,0.77861
273,6850000,0.77548
274,6875000,0.7771
275,6900000,0.78192
276,6925000,0.77196
277,6950000,0.77367
278,6975000,0.77651
279,7000000,0.77989
280,7025000,0.77719
281,7050000,0.77545
282,7075000,0.78427
283,7100000,0.77607
284,7125000,0.76937
285,7150000,0.78111
286,7175000,0.78218
287,7200000,0.77901
288,7225000,0.7836
289,7250000,0.77484
290,7275000,0.76712
291,7300000,0.77408
292,7325000,0.77473
293,7350000,0.77575
294,7375000,0.76954
295,7400000,0.77768
296,7425000,0.7794
297,7450000,0.78045
298,7475000,0.78187
299,7500000,0.78344
300,7525000,0.77929
301,7550000,0.78464
302,7575000,0.7851
303,7600000,0.78752
304,7625000,0.77678
305,7650000,0.78436
306,7675000,0.78054
307,7700000,0.77878
308,7725000,0.77421
309,7750000,0.78126
310,7775000,0.77934
311,7800000,0.7799
312,7825000,0.775
313,7850000,0.77164
314,7875000,0.7613
315,7900000,0.76694
316,7925000,0.76962
317,7950000,0.7655
318,7975000,0.76964
319,8000000,0.76824
320,8025000,0.77733
321,8050000,0.77201
322,8075000,0.76538
323,8100000,0.76773
324,8125000,0.76634
325,8150000,0.7612
326,8175000,0.76335
327,8200000,0.76535
328,8225000,0.75739
329,8250000,0.75782
330,8275000,0.7501
331,8300000,0.7474
332,8325000,0.75834
333,8350000,0.75741
334,8375000,0.74243
