,Step,Ratio_gen_perf
0,25000,0.87174
1,50000,0.91049
2,75000,0.90925
3,100000,0.91485
4,125000,0.9135
5,150000,0.91612
6,175000,0.91249
7,200000,0.90737
8,225000,0.91348
9,250000,0.91902
10,275000,0.9091
11,300000,0.91398
12,325000,0.91231
13,350000,0.91455
14,375000,0.91379
15,400000,0.90407
16,425000,0.90155
17,450000,0.90604
18,475000,0.91039
19,500000,0.90126
20,525000,0.90033
21,550000,0.90212
22,575000,0.90526
23,600000,0.90991
24,625000,0.89887
25,650000,0.91041
26,675000,0.90016
27,700000,0.90924
28,725000,0.90283
29,750000,0.9063
30,775000,0.9036
31,800000,0.89781
32,825000,0.90462
33,850000,0.90665
34,875000,0.90735
35,900000,0.89916
36,925000,0.90836
37,950000,0.90646
38,975000,0.90067
39,1000000,0.89935
40,1025000,0.90313
41,1050000,0.89579
42,1075000,0.89125
43,1100000,0.89318
44,1125000,0.8989
45,1150000,0.89607
46,1175000,0.89771
47,1200000,0.8842
48,1225000,0.88548
49,1250000,0.8875
50,1275000,0.88249
51,1300000,0.88137
52,1325000,0.88156
53,1350000,0.88237
54,1375000,0.88102
55,1400000,0.88181
56,1425000,0.87845
57,1450000,0.87645
58,1475000,0.87561
59,1500000,0.86811
60,1525000,0.87568
61,1550000,0.87204
62,1575000,0.87452
63,1600000,0.8705
64,1625000,0.86766
65,1650000,0.86902
66,1675000,0.87101
67,1700000,0.87068
68,1725000,0.86721
69,1750000,0.865
70,1775000,0.86359
71,1800000,0.86297
72,1825000,0.86094
73,1850000,0.85821
74,1875000,0.85395
75,1900000,0.86452
76,1925000,0.86012
77,1950000,0.85866
78,1975000,0.85569
79,2000000,0.85914
80,2025000,0.85663
81,2050000,0.86486
82,2075000,0.85352
83,2100000,0.85228
84,2125000,0.85084
85,2150000,0.83946
86,2175000,0.85139
87,2200000,0.85005
88,2225000,0.84931
89,2250000,0.84246
90,2275000,0.84515
91,2300000,0.8452
92,2325000,0.84428
93,2350000,0.84648
94,2375000,0.84021
95,2400000,0.84243
96,2425000,0.84205
97,2450000,0.8383
98,2475000,0.83809
99,2500000,0.83453
100,2525000,0.83336
101,2550000,0.83877
102,2575000,0.83099
103,2600000,0.83282
104,2625000,0.83623
105,2650000,0.83902
106,2675000,0.82907
107,2700000,0.82948
108,2725000,0.83148
109,2750000,0.83333
110,2775000,0.82555
111,2800000,0.82918
112,2825000,0.83012
113,2850000,0.83165
114,2875000,0.83413
115,2900000,0.82333
116,2925000,0.82713
117,2950000,0.82851
118,2975000,0.82696
119,3000000,0.82064
120,3025000,0.81669
121,3050000,0.82129
122,3075000,0.81581
123,3100000,0.81152
124,3125000,0.81776
125,3150000,0.81102
126,3175000,0.81031
127,3200000,0.81292
128,3225000,0.80743
129,3250000,0.80276
130,3275000,0.80656
131,3300000,0.80598
132,3325000,0.81142
133,3350000,0.80961
134,3375000,0.80893
135,3400000,0.80453
136,3425000,0.79945
137,3450000,0.80408
138,3475000,0.80931
139,3500000,0.81253
140,3525000,0.80341
141,3550000,0.80451
142,3575000,0.80149
143,3600000,0.80466
144,3625000,0.80661
145,3650000,0.80166
146,3675000,0.80486
147,3700000,0.80056
148,3725000,0.81261
149,3750000,0.80625
150,3775000,0.79967
151,3800000,0.79811
152,3825000,0.80007
153,3850000,0.80702
154,3875000,0.80532
155,3900000,0.80352
156,3925000,0.80585
157,3950000,0.8099
158,3975000,0.80601
159,4000000,0.80758
160,4025000,0.81086
161,4050000,0.79983
162,4075000,0.80463
163,4100000,0.80958
164,4125000,0.80319
165,4150000,0.80399
166,4175000,0.80352
167,4200000,0.80949
168,4225000,0.80928
169,4250000,0.80088
170,4275000,0.79719
171,4300000,0.80023
172,4325000,0.80632
173,4350000,0.79454
174,4375000,0.80347
175,4400000,0.80277
176,4425000,0.7962
177,4450000,0.7975
178,4475000,0.80043
179,4500000,0.79666
180,4525000,0.79591
181,4550000,0.79464
182,4575000,0.79671
183,4600000,0.79604
184,4625000,0.80108
185,4650000,0.79851
186,4675000,0.79907
187,4700000,0.80057
188,4725000,0.80053
189,4750000,0.79434
190,4775000,0.79769
191,4800000,0.79773
192,4825000,0.79613
193,4850000,0.794
194,4875000,0.79536
195,4900000,0.78983
196,4925000,0.79513
197,4950000,0.79188
198,4975000,0.79814
199,5000000,0.79538
200,5025000,0.78933
201,5050000,0.79108
202,5075000,0.79266
203,5100000,0.79162
204,5125000,0.78738
205,5150000,0.79203
206,5175000,0.7899
207,5200000,0.78482
208,5225000,0.78829
209,5250000,0.78725
210,5275000,0.78067
211,5300000,0.78402
212,5325000,0.78565
213,5350000,0.78868
214,5375000,0.78292
215,5400000,0.78959
216,5425000,0.78323
217,5450000,0.78221
218,5475000,0.77977
219,5500000,0.78994
220,5525000,0.7901
221,5550000,0.78226
222,5575000,0.79026
223,5600000,0.78355
224,5625000,0.7853
225,5650000,0.78346
226,5675000,0.78262
227,5700000,0.78143
228,5725000,0.7825
229,5750000,0.77796
230,5775000,0.7753
231,5800000,0.77299
232,5825000,0.77577
233,5850000,0.77318
234,5875000,0.77336
235,5900000,0.7708
236,5925000,0.77368
237,5950000,0.77267
238,5975000,0.77573
239,6000000,0.77768
240,6025000,0.77009
241,6050000,0.77004
242,6075000,0.77281
243,6100000,0.77455
244,6125000,0.77425
245,6150000,0.7681
246,6175000,0.76774
247,6200000,0.76451
248,6225000,0.77061
