,Step,Ratio_gen_perf
0,25000,0.87079
1,50000,0.90899
2,75000,0.91076
3,100000,0.91177
4,125000,0.91234
5,150000,0.9167
6,175000,0.91671
7,200000,0.91359
8,225000,0.91517
9,250000,0.91029
10,275000,0.91419
11,300000,0.90911
12,325000,0.91679
13,350000,0.90944
14,375000,0.91077
15,400000,0.91334
16,425000,0.91244
17,450000,0.90778
18,475000,0.91444
19,500000,0.90947
20,525000,0.9084
21,550000,0.90882
22,575000,0.9124
23,600000,0.90833
24,625000,0.9103
25,650000,0.91383
26,675000,0.90631
27,700000,0.90595
28,725000,0.90008
29,750000,0.91132
30,775000,0.90709
31,800000,0.90291
32,825000,0.90792
33,850000,0.908
34,875000,0.9068
35,900000,0.91224
36,925000,0.90653
37,950000,0.91018
38,975000,0.90337
39,1000000,0.90811
40,1025000,0.91154
41,1050000,0.90163
42,1075000,0.89931
43,1100000,0.89949
44,1125000,0.89635
45,1150000,0.89317
46,1175000,0.89796
47,1200000,0.89091
48,1225000,0.88591
49,1250000,0.88508
50,1275000,0.88804
51,1300000,0.87771
52,1325000,0.88327
53,1350000,0.88602
54,1375000,0.87633
55,1400000,0.87994
56,1425000,0.87762
57,1450000,0.87813
58,1475000,0.86874
59,1500000,0.87191
60,1525000,0.87498
61,1550000,0.8691
62,1575000,0.86596
63,1600000,0.86861
64,1625000,0.87282
65,1650000,0.87143
66,1675000,0.86457
67,1700000,0.86255
68,1725000,0.86485
69,1750000,0.86327
70,1775000,0.8663
71,1800000,0.86578
72,1825000,0.86445
73,1850000,0.8568
74,1875000,0.86615
75,1900000,0.86178
76,1925000,0.86363
77,1950000,0.85596
78,1975000,0.85345
79,2000000,0.85169
80,2025000,0.85573
81,2050000,0.84825
82,2075000,0.85855
83,2100000,0.84802
84,2125000,0.8518
85,2150000,0.85239
86,2175000,0.8497
87,2200000,0.85309
88,2225000,0.84591
89,2250000,0.84693
90,2275000,0.8489
91,2300000,0.85376
92,2325000,0.84159
93,2350000,0.84258
94,2375000,0.84093
95,2400000,0.83642
96,2425000,0.83937
97,2450000,0.83585
98,2475000,0.83075
99,2500000,0.83195
100,2525000,0.82683
101,2550000,0.82768
102,2575000,0.83397
103,2600000,0.82589
104,2625000,0.82757
105,2650000,0.82984
106,2675000,0.82671
107,2700000,0.82757
108,2725000,0.82037
109,2750000,0.82891
110,2775000,0.82271
111,2800000,0.82246
112,2825000,0.81547
113,2850000,0.81026
114,2875000,0.81602
115,2900000,0.81976
116,2925000,0.81577
117,2950000,0.81305
118,2975000,0.8211
119,3000000,0.82143
120,3025000,0.81669
121,3050000,0.80824
122,3075000,0.81804
